nose X,nose Y,left eye X,left eye Y,right eye X,right eye Y,left eye bottom X,left eye bottom Y,right eye bottom X,right eye bottom Y,left eye top X,left eye top Y,right eye top X,right eye top Y,left eye inner X,left eye inner Y,right eye inner X,right eye inner Y,left eye outer X,left eye outer Y,right eye outer X,right eye outer Y,left_pupil X,left_pupil Y,right_pupil X,right_pupil Y,Yaw,Pitch,Roll,Face Size,target X normalized,target Y normalized
0.5602959990501404,0.617464005947113,0.6109375,0.4875,0.4796875,0.48541666666666666,0.4815581440925598,0.5129556059837341,0.6141359210014343,0.514503002166748,0.47786182165145874,0.4708709120750427,0.6176422834396362,0.47233325242996216,0.5120211243629456,0.4951109290122986,0.586368203163147,0.49920472502708435,0.451814204454422,0.4900941252708435,0.6409028768539429,0.49300920963287354,0.6078125,0.4791666666666667,0.4734375,0.475,91.13450269897375,92.16972231799905,0.8832300670879488,0.19611952722746762,0.012987012987012988,0.0
0.5331932306289673,0.5603775978088379,0.603125,0.45416666666666666,0.471875,0.45208333333333334,0.47004619240760803,0.47841504216194153,0.6053756475448608,0.48128101229667664,0.4691886901855469,0.4363124370574951,0.6079105138778687,0.4374345541000366,0.5014917850494385,0.45909443497657776,0.5781511664390564,0.4673420786857605,0.445120632648468,0.4566597044467926,0.634402871131897,0.4641672372817993,0.6,0.44583333333333336,0.4671875,0.44375,93.24852631278802,91.30446185979555,2.271341443642032,0.2105982000106368,0.025974025974025976,0.0
0.5279684662818909,0.5516808032989502,0.5984375,0.45,0.4703125,0.4479166666666667,0.46863844990730286,0.47495630383491516,0.6015016436576843,0.4788683354854584,0.46809497475624084,0.4343363642692566,0.6038839221000671,0.4353254735469818,0.4998302459716797,0.45482343435287476,0.5740729570388794,0.4625553488731384,0.445106565952301,0.45337435603141785,0.6297571659088135,0.4609958529472351,0.5984375,0.44166666666666665,0.4671875,0.44166666666666665,92.45583694998574,90.07368341636148,2.363555156496987,0.21280478127222247,0.03896103896103896,0.0
0.5247257351875305,0.5491011738777161,0.5984375,0.45,0.46875,0.4479166666666667,0.4670926630496979,0.475665807723999,0.6013590097427368,0.4774462580680847,0.4662557542324066,0.43346405029296875,0.603668212890625,0.434721440076828,0.49805310368537903,0.45513293147087097,0.5734162926673889,0.4606497883796692,0.44280171394348145,0.4540063738822937,0.630111813545227,0.45879924297332764,0.596875,0.44166666666666665,0.465625,0.44166666666666665,92.56977356649037,89.64339768599787,1.4657579160824983,0.21735582721074634,0.05194805194805195,0.0
0.5239611268043518,0.5510575771331787,0.5984375,0.45,0.4671875,0.4479166666666667,0.46591252088546753,0.47626546025276184,0.600516676902771,0.476925790309906,0.46502286195755005,0.43351855874061584,0.6025112271308899,0.4342403709888458,0.4971621036529541,0.45541489124298096,0.5728160738945007,0.46133631467819214,0.4412249028682709,0.45382457971572876,0.6290919780731201,0.45807236433029175,0.5953125,0.44166666666666665,0.4640625,0.4395833333333333,92.79295029968284,89.68659816015095,1.2952704354527518,0.216753978234081,0.06493506493506493,0.0
0.5242286324501038,0.550790548324585,0.5984375,0.45,0.4671875,0.4479166666666667,0.4658150374889374,0.4763801693916321,0.6004961729049683,0.4768407344818115,0.46504291892051697,0.4338019788265228,0.602491557598114,0.43421876430511475,0.49724116921424866,0.45547914505004883,0.5726886987686157,0.4610520005226135,0.4413556456565857,0.45400574803352356,0.629105806350708,0.4580266773700714,0.5953125,0.44375,0.4640625,0.4395833333333333,92.68932578458514,89.6076388338584,1.2268808029349414,0.21677985798134908,0.07792207792207792,0.0
0.5223027467727661,0.5542145371437073,0.596875,0.45208333333333334,0.46875,0.45,0.46573612093925476,0.4779888093471527,0.6011789441108704,0.47982096672058105,0.4652635157108307,0.4372677206993103,0.602847158908844,0.43931442499160767,0.49804773926734924,0.45738470554351807,0.572185754776001,0.4635978639125824,0.44251686334609985,0.4557305574417114,0.6295974254608154,0.4608026146888733,0.5953125,0.44583333333333336,0.4640625,0.44166666666666665,93.30815418560908,89.42149268395985,1.5530010125520215,0.215496357440197,0.09090909090909091,0.0
0.5267805457115173,0.56032794713974,0.596875,0.46875,0.471875,0.4625,0.46798643469810486,0.48785266280174255,0.6021060943603516,0.4932340979576111,0.4689488112926483,0.45259302854537964,0.6026408076286316,0.45630332827568054,0.5002282857894897,0.46648624539375305,0.5703355073928833,0.47271835803985596,0.44589942693710327,0.4660576581954956,0.6283336877822876,0.47270429134368896,0.6,0.4625,0.46875,0.4583333333333333,93.50545036843654,89.63560229661476,2.086536060025186,0.21415501314286153,0.1038961038961039,0.0
0.5267969369888306,0.5634489059448242,0.5984375,0.4791666666666667,0.4734375,0.475,0.46888214349746704,0.5013368725776672,0.6040394306182861,0.5046896934509277,0.47016915678977966,0.46376174688339233,0.6044947504997253,0.4684564471244812,0.501711368560791,0.47931745648384094,0.5714338421821594,0.48243629932403564,0.4459902346134186,0.47769415378570557,0.6310456991195679,0.4842594861984253,0.6,0.47291666666666665,0.46875,0.46875,93.67427907468588,89.81359978687544,2.031867237057073,0.21595837155738445,0.11688311688311688,0.0
0.5262719392776489,0.5656732320785522,0.5984375,0.4791666666666667,0.4734375,0.475,0.46884262561798096,0.5022212266921997,0.6037101149559021,0.5047619938850403,0.4702240824699402,0.4629170000553131,0.6045041680335999,0.4693225920200348,0.5025955438613892,0.4803510308265686,0.5717411041259766,0.4819447994232178,0.4455960690975189,0.4778084456920624,0.6308806538581848,0.48434704542160034,0.6,0.47291666666666665,0.46875,0.4708333333333333,93.84805214975984,89.99774210900287,2.0211005049498434,0.21575392169911875,0.12987012987012986,0.0
