nose X,nose Y,left eye X,left eye Y,right eye X,right eye Y,left eye bottom X,left eye bottom Y,right eye bottom X,right eye bottom Y,left eye top X,left eye top Y,right eye top X,right eye top Y,left eye inner X,left eye inner Y,right eye inner X,right eye inner Y,left eye outer X,left eye outer Y,right eye outer X,right eye outer Y,left_pupil X,left_pupil Y,right_pupil X,right_pupil Y,Yaw,Pitch,Roll,Face Size,target X normalized,target Y normalized
0.5567123889923096,0.6567637324333191,0.615625,0.5291666666666667,0.4859375,0.525,0.4842272400856018,0.5504549741744995,0.6199522614479065,0.5557028651237488,0.4823908805847168,0.5139771699905396,0.6246842741966248,0.5172717571258545,0.5167189240455627,0.5327446460723877,0.5887506008148193,0.5360720157623291,0.45692116022109985,0.525924801826477,0.6476858854293823,0.5316915512084961,0.6109375,0.5208333333333334,0.4921875,0.5395833333333333,91.17985142218171,92.02758771962343,1.7315036070497911,0.2066312185422921,0.012987012987012988,0.0
0.5609135031700134,0.655849039554596,0.615625,0.5291666666666667,0.4875,0.525,0.4858088493347168,0.551040530204773,0.6208310127258301,0.5559007525444031,0.48386138677597046,0.5131415128707886,0.6246258020401001,0.517595648765564,0.5181869268417358,0.5325543284416199,0.5889660716056824,0.5363147258758545,0.45779886841773987,0.5260543823242188,0.6476967334747314,0.532005250453949,0.6109375,0.5208333333333334,0.4921875,0.5395833333333333,90.86998698159265,92.47509737279758,1.7949021392164668,0.2077500312732205,0.025974025974025976,0.0
0.5612031817436218,0.6556552648544312,0.615625,0.5291666666666667,0.4859375,0.525,0.4851897954940796,0.5502966046333313,0.6207911968231201,0.5557095408439636,0.48321327567100525,0.5143632292747498,0.6243139505386353,0.5188828110694885,0.5184815526008606,0.5322998762130737,0.5885481834411621,0.5366766452789307,0.45689868927001953,0.5261967182159424,0.646955668926239,0.5329069495201111,0.6109375,0.5208333333333334,0.4921875,0.5333333333333333,90.68547681118929,92.49180741024358,2.022068862685084,0.2082871623137825,0.03896103896103896,0.0
0.5618969202041626,0.6563763618469238,0.615625,0.5291666666666667,0.4859375,0.525,0.48571258783340454,0.5506681799888611,0.6211968660354614,0.5555843114852905,0.48335710167884827,0.5143641233444214,0.6245549321174622,0.5183249711990356,0.5183616876602173,0.5327202081680298,0.5885627269744873,0.5363492965698242,0.4571681022644043,0.526358425617218,0.6475740671157837,0.5328415632247925,0.6109375,0.5375,0.4921875,0.5333333333333333,90.93008153528542,92.5030035156007,1.9501120952545128,0.20801665413106157,0.05194805194805195,0.0
0.5622711777687073,0.6559039354324341,0.615625,0.5291666666666667,0.4859375,0.525,0.4854074716567993,0.5507923364639282,0.621019721031189,0.555317759513855,0.4830465316772461,0.5143570303916931,0.6240636110305786,0.5182746052742004,0.5185959935188293,0.5333499908447266,0.5885428786277771,0.5356827974319458,0.4566689133644104,0.5266651511192322,0.6468995809555054,0.5324615836143494,0.6109375,0.5208333333333334,0.490625,0.5333333333333333,90.47148146006846,92.34474711328957,1.7452937336665504,0.2082524104793519,0.06493506493506493,0.0
0.5628015995025635,0.6570574641227722,0.615625,0.5291666666666667,0.4859375,0.525,0.48563268780708313,0.551114022731781,0.6212414503097534,0.5554302334785461,0.48304784297943115,0.5143893957138062,0.6244887709617615,0.5181001424789429,0.5186254382133484,0.533539354801178,0.5885433554649353,0.5357482433319092,0.4566003382205963,0.5268768072128296,0.6473615765571594,0.5324400663375854,0.6109375,0.5208333333333334,0.490625,0.5333333333333333,90.58698370452545,92.51613217143725,1.6704701135090685,0.2078948547849097,0.07792207792207792,0.0
0.5624532103538513,0.6571024656295776,0.615625,0.5291666666666667,0.4859375,0.5270833333333333,0.4856016933917999,0.5511838793754578,0.621106743812561,0.5556129217147827,0.4832216203212738,0.5147749185562134,0.6245231628417969,0.5178728103637695,0.518443763256073,0.5337382555007935,0.5884383916854858,0.5359984636306763,0.4568987786769867,0.5270015001296997,0.6474661231040955,0.5322956442832947,0.6109375,0.5229166666666667,0.4875,0.5208333333333334,90.69314486913007,92.5142957782308,1.5913225728950526,0.20767389970845773,0.09090909090909091,0.0
0.5625424981117249,0.6574757099151611,0.615625,0.5291666666666667,0.4859375,0.5270833333333333,0.48573657870292664,0.551320493221283,0.6212015151977539,0.5556312799453735,0.4833531677722931,0.514807403087616,0.6244581937789917,0.5177762508392334,0.5185824036598206,0.5337516665458679,0.5885217189788818,0.5359313488006592,0.45706361532211304,0.5272544026374817,0.6474751830101013,0.5321577191352844,0.6234375,0.5229166666666667,0.4875,0.5208333333333334,90.73103685612436,92.52201992175976,1.4751061086380024,0.2073407448869089,0.1038961038961039,0.0
0.562192976474762,0.6574224829673767,0.615625,0.5291666666666667,0.4859375,0.525,0.4856005012989044,0.5511599779129028,0.62105792760849,0.5549908876419067,0.48268723487854004,0.5143380761146545,0.6246222853660583,0.517856776714325,0.5181862115859985,0.5337405800819397,0.5887796878814697,0.535545289516449,0.4564169645309448,0.527055025100708,0.6474754214286804,0.5323209762573242,0.6234375,0.5208333333333334,0.4875,0.51875,90.77695608764239,92.47786294174216,1.5787859645093323,0.20734053576139777,0.11688311688311688,0.0
0.5626326203346252,0.6575481295585632,0.615625,0.5291666666666667,0.4859375,0.525,0.485752671957016,0.5510048866271973,0.6210479140281677,0.5554677248001099,0.48293861746788025,0.5143085718154907,0.6243731379508972,0.5175122022628784,0.5182288885116577,0.5337188243865967,0.587976336479187,0.5357003211975098,0.45675188302993774,0.5265071392059326,0.6475445628166199,0.5321662425994873,0.6234375,0.5208333333333334,0.4875,0.51875,90.84934763004539,92.55245102131775,1.6989525167737813,0.2072691914445017,0.12987012987012986,0.0
0.5627211928367615,0.657516598701477,0.615625,0.5291666666666667,0.4859375,0.525,0.48586925864219666,0.5509316325187683,0.6210550665855408,0.5556092858314514,0.48307090997695923,0.5143454670906067,0.6243798136711121,0.5176249742507935,0.5182924270629883,0.5338510870933533,0.5883471965789795,0.5357918739318848,0.45686763525009155,0.5265519618988037,0.6474387049674988,0.5322408080101013,0.6234375,0.5208333333333334,0.4875,0.51875,90.8584550049806,92.56580432602425,1.7098613437346073,0.2073587133160349,0.14285714285714285,0.0
0.5626506805419922,0.6574122905731201,0.615625,0.5291666666666667,0.4859375,0.525,0.48584920167922974,0.5511482954025269,0.6211061477661133,0.5556753873825073,0.4830183684825897,0.5142596960067749,0.6243624091148376,0.5174188613891602,0.5182783603668213,0.5340080857276917,0.5884002447128296,0.5357555150985718,0.45685726404190063,0.5267008543014526,0.6475715041160583,0.5319691300392151,0.6234375,0.5208333333333334,0.484375,0.51875,90.87428712971072,92.45089256353123,1.582331877389194,0.20724220370633137,0.15584415584415584,0.0
0.5622692108154297,0.6568624377250671,0.615625,0.5291666666666667,0.4859375,0.525,0.48580098152160645,0.5510538816452026,0.6209712028503418,0.555693507194519,0.48300617933273315,0.5145736336708069,0.6243366599082947,0.5177022218704224,0.5185160636901855,0.5339770913124084,0.5886136889457703,0.5357286930084229,0.45685115456581116,0.5268821716308594,0.6472577452659607,0.5322271585464478,0.6234375,0.5208333333333334,0.484375,0.51875,90.82627161327629,92.40522505713331,1.607952685458741,0.2073991158298857,0.16883116883116883,0.0
0.5621201395988464,0.6574681997299194,0.615625,0.5291666666666667,0.4859375,0.525,0.48573827743530273,0.5512839555740356,0.6208153367042542,0.5555359125137329,0.4831352233886719,0.5143022537231445,0.6242846250534058,0.5171588659286499,0.5184465050697327,0.534130871295929,0.5882962346076965,0.5356683135032654,0.45689162611961365,0.5269030332565308,0.6473019123077393,0.5319601893424988,0.6234375,0.5208333333333334,0.484375,0.51875,90.84950436006653,92.39891571872936,1.521375785355482,0.2069253780057458,0.18181818181818182,0.0
0.5621948838233948,0.6572476029396057,0.615625,0.5291666666666667,0.4859375,0.525,0.4859989881515503,0.5511335134506226,0.6208216547966003,0.5555845499038696,0.48322397470474243,0.5142786502838135,0.6242197155952454,0.5173633694648743,0.5186209082603455,0.5339280366897583,0.5884817242622375,0.5358172655105591,0.4570367932319641,0.5268704295158386,0.6470724940299988,0.5320549011230469,0.6234375,0.5208333333333334,0.4828125,0.51875,90.82383753622838,92.44166591413871,1.5627309902705562,0.20701467095555817,0.19480519480519481,0.0
0.5620092749595642,0.657092273235321,0.615625,0.5291666666666667,0.4859375,0.525,0.4859132170677185,0.5512288212776184,0.6207334995269775,0.5556288361549377,0.4831966459751129,0.5144040584564209,0.6241214275360107,0.5175665616989136,0.5185925364494324,0.5341421961784363,0.5880573391914368,0.5356674790382385,0.45704907178878784,0.526992917060852,0.647186279296875,0.532096803188324,0.6234375,0.5208333333333334,0.48125,0.51875,90.81462076646878,92.35549527856043,1.5376313281004115,0.2067527966484831,0.2077922077922078,0.0
0.5624155402183533,0.6569305658340454,0.615625,0.5291666666666667,0.4859375,0.525,0.4858442544937134,0.5509794354438782,0.6206076741218567,0.5555088520050049,0.48303672671318054,0.5143011808395386,0.6239663362503052,0.5175292491912842,0.5184095501899719,0.5338469743728638,0.5879002213478088,0.5356147289276123,0.456842839717865,0.526768147945404,0.6467133164405823,0.5321401953697205,0.6234375,0.5208333333333334,0.4765625,0.51875,90.63244313290646,92.39882413793109,1.6206498171919164,0.2069095357509854,0.22077922077922077,0.0
0.5623700022697449,0.6571872234344482,0.615625,0.5291666666666667,0.4859375,0.525,0.4858429431915283,0.5510202050209045,0.6207300424575806,0.5554439425468445,0.483081191778183,0.5143400430679321,0.6239242553710938,0.5174784064292908,0.5184608697891235,0.533555269241333,0.5879054665565491,0.5353345274925232,0.4569261074066162,0.526806116104126,0.6470317840576172,0.5320528745651245,0.6234375,0.5208333333333334,0.4765625,0.51875,90.76412991010241,92.3422021759551,1.580914510311787,0.2069228792319104,0.23376623376623376,0.0
0.5622345805168152,0.6569048166275024,0.615625,0.5291666666666667,0.4859375,0.525,0.4858076572418213,0.5508273243904114,0.6206188797950745,0.5553830862045288,0.48292115330696106,0.5143728256225586,0.623813271522522,0.5176988840103149,0.5184874534606934,0.5335423350334167,0.5876821279525757,0.5353529453277588,0.45680832862854004,0.5267062187194824,0.646875262260437,0.5322045683860779,0.6234375,0.5208333333333334,0.4765625,0.51875,90.74483995111916,92.33055387819597,1.6570183420300806,0.20708359910133284,0.24675324675324675,0.0
0.5608790516853333,0.6572701930999756,0.6109375,0.5270833333333333,0.4828125,0.5229166666666667,0.4837982952594757,0.5495740175247192,0.6166569590568542,0.5528168082237244,0.48035088181495667,0.5101040601730347,0.6203261613845825,0.5145195722579956,0.5157490968704224,0.5327038764953613,0.585661768913269,0.5343310236930847,0.4531259536743164,0.5242070555686951,0.6424669623374939,0.5305699706077576,0.6203125,0.5166666666666667,0.471875,0.5145833333333333,89.7958043750488,92.16274244486453,1.924733752795077,0.20649689425348466,0.2597402597402597,0.0
